x,y,B,is_init,is_unsafe
1.35,-1.475,3.9081250000000005,0,0
1.375,-1.475,3.9762500000000003,0,0
1.4000000000000004,-1.475,4.045625000000001,0,0
1.4250000000000003,-1.475,4.116250000000001,0,0
1.4500000000000002,-1.475,4.188125000000001,0,0
1.475,-1.475,4.26125,0,0
1.5,-1.475,4.335625,0,0
-1.5,-1.45,4.2625,0,0
-1.475,-1.45,4.188125,0,0
-1.45,-1.45,4.115,0,0
-1.425,-1.45,4.043125,0,0
-1.4,-1.45,3.9725,0,0
-1.375,-1.45,3.903125,0,0
-1.35,-1.45,3.8350000000000004,0,0
-1.325,-1.45,3.7681250000000004,0,0
-1.3,-1.45,3.7025000000000006,0,0
-1.275,-1.45,3.638125,0,0
-1.25,-1.45,3.575,0,0
-1.225,-1.45,3.5131250000000005,0,0
-1.2,-1.45,3.4525,0,0
-1.175,-1.45,3.3931250000000004,0,0
-1.15,-1.45,3.335,0,0
-1.125,-1.45,3.278125,0,0
-1.1,-1.45,3.2225,0,0
-1.075,-1.45,3.168125,0,0
-1.05,-1.45,3.115,0,0
-1.025,-1.45,3.0631250000000003,0,0
-1.0,-1.45,3.0125,0,0
-0.975,-1.45,2.9631250000000002,0,0
-0.95,-1.45,2.915,0,0
-0.9249999999999999,-1.45,2.868125,0,0
-0.8999999999999999,-1.45,2.8225,0,0
-0.875,-1.45,2.778125,0,0
-0.85,-1.45,2.7350000000000003,0,0
-0.825,-1.45,2.693125,0,0
-0.7999999999999999,-1.45,2.6525,0,0
-0.7749999999999999,-1.45,2.613125,0,0
-0.75,-1.45,2.575,0,0
-0.725,-1.45,2.538125,0,0
-0.7,-1.45,2.5025,0,0
-0.6749999999999999,-1.45,2.468125,0,0
-0.6499999999999999,-1.45,2.435,0,0
-0.625,-1.45,2.403125,0,0
-0.6,-1.45,2.3725,0,0
-0.575,-1.45,2.343125,0,0
-0.5499999999999999,-1.45,2.315,0,0
-0.5249999999999999,-1.45,2.288125,0,0
-0.5,-1.45,2.2625,0,0
-0.47499999999999987,-1.45,2.238125,0,0
-0.44999999999999996,-1.45,2.2150000000000003,0,0
-0.42500000000000004,-1.45,2.193125,0,0
-0.3999999999999999,-1.45,2.1725000000000003,0,0
